lemma;raw_count;freq_per_60_min
krampis;1;0.030
krambilaadne;1;0.030
soovitatav;1;0.030
vabastav;1;0.030
holtroopiline;1;0.030
tunniajane;1;0.030
lõpetamata;1;0.030
elamata;1;0.030
regulaarne;1;0.030
psüühiline;1;0.030
igakuine;1;0.030
järgnenud;1;0.030
ere;1;0.030
olotroopne;1;0.030
sale;1;0.030
panev;1;0.030
keskendumisraskune;1;0.030
nukne;1;0.030
häbiväärne;1;0.030
nähtamatu;1;0.030
kompleksne;1;0.030
peaasjadelaadne;1;0.030
ebatavaline;1;0.030
mitteturvaline;1;0.030
osutatud;1;0.030
eluohtlik;1;0.030
ränk;1;0.030
armastatud;1;0.030
arendatav;1;0.030
teadüldne;1;0.030
iguline;1;0.030
viieteistaastane;1;0.030
staažikas;1;0.030
mõistev;1;0.030
enesetkahjustav;1;0.030
liigne;1;0.030
möödapääsmatu;1;0.030
higine;1;0.030
kaastundlik;1;0.030
laastav;1;0.030
muretu;1;0.030
klappiv;1;0.030
tervisevaimne;1;0.030
lohisev;1;0.030
sissejuhatav;1;0.030
ajakirjanduslik;1;0.030
malbe;1;0.030
kolossaalne;1;0.030
metsahall;1;0.030
kokkupandud;1;0.030
spetsialiseerunud;1;0.030
pöördeline;1;0.030
pidine;1;0.030
eldud;1;0.030
narr;1;0.030
pikaealine;1;0.030
neljaleheline;1;0.030
pidulik;1;0.030
toonekurb;1;0.030
hiiglaslik;1;0.030
kohatav;1;0.030
ülene;1;0.030
pruunikas;1;0.030
sile;1;0.030
kirurgiline;1;0.030
õhe;1;0.030
tuduline;1;0.030
tolerantne;1;0.030
hariduslik;1;0.030
megakummaline;1;0.030
soolane;1;0.030
sutsukene;1;0.030
juustusin;1;0.030
jabur;1;0.030
nips;1;0.030
siugune;1;0.030
saabuv;1;0.030
siidine;1;0.030
harjutav;1;0.030
harjutanud;1;0.030
painav;1;0.030
koherentne;1;0.030
täiemahuline;1;0.030
ebaoluline;1;0.030
leeninlik;1;0.030
geopoliitiline;1;0.030
otsustav;1;0.030
sellelaadiline;1;0.030
progressiivne;1;0.030
demokraatlik;1;0.030
käepärane;1;0.030
põlev;1;0.030
iseenesestmõistetav;1;0.030
astuv;1;0.030
meelelahutuslik;1;0.030
meeldejääv;1;0.030
saabunud;1;0.030
õigeksmõistev;1;0.030
euroopalik;1;0.030
põgenenud;1;0.030
kõrgune;1;0.030
uuenev;1;0.030
täiendatud;1;0.030
harmooniline;1;0.030
stressivaba;1;0.030
neljakümnene;1;0.030
rahulolev;1;0.030
nõuandev;1;0.030
lõtv;1;0.030
püstloodis;1;0.030
loomuomane;1;0.030
tuttavlik;1;0.030
abitu;1;0.030
mitteoluline;1;0.030
jaatav;1;0.030
edasiviiv;1;0.030
prohvetlik;1;0.030
vabanenud;1;0.030
kliendipõhine;1;0.030
järeltulev;1;0.030
kostuv;1;0.030
vananev;1;0.030
kaine;1;0.030
päevakohane;1;0.030
traumaderohke;1;0.030
kuku;1;0.030
ränkraske;1;0.030
banaalne;1;0.030
sihilik;1;0.030
kibe;1;0.030
prognoositav;1;0.030
kannatanud;1;0.030
invasiivne;1;0.030
kõver;1;0.030
ohustatud;1;0.030
ennetav;1;0.030
tormakas;1;0.030
pandav;1;0.030
uimane;1;0.030
ülehomne;1;0.030
harv;1;0.030
suunav;1;0.030
töörohke;1;0.030
mitmekuuline;1;0.030
tühine;1;0.030
rutiinne;1;0.030
preinstorm;1;0.030
keskealine;1;0.030
õpetlik;1;0.030
temperamentne;1;0.030
valiv;1;0.030
trendikas;1;0.030
hinnanguvaba;1;0.030
närvis;1;0.030
võrratu;1;0.030
introvertne;1;0.030
üliveider;1;0.030
alateadlik;1;0.030
kade;1;0.030
probleemitu;1;0.030
tunnustatud;1;0.030
naiselik;1;0.030
silgune;1;0.030
imeilus;1;0.030
hell;1;0.030
tiivustav;1;0.030
kosmeetiline;1;0.030
kallikene;1;0.030
jõulueelne;1;0.030
ainulaadne;1;0.030
toodetud;1;0.030
kiviseeritud;1;0.030
mõru;1;0.030
klaar;1;0.030
jahutav;1;0.030
autatud;1;0.030
vürtsitundlik;1;0.030
ammune;1;0.030
karamelline;1;0.030
kootav;1;0.030
küsiv;1;0.030
filosoofiline;1;0.030
pukinud;1;0.030
hakitud;1;0.030
jõulujärgne;1;0.030
leige;1;0.030
imelihtne;1;0.030
maavitsaline;1;0.030
kaasuv;1;0.030
niisugune;1;0.030
lõppenud;1;0.030
grammine;1;0.030
farmakoloogiline;1;0.030
laialdane;1;0.030
totter;1;0.030
usklik;1;0.030
kristlik;1;0.030
pikemaaegne;1;0.030
tuim;1;0.030
kahetsetav;1;0.030
rõve;1;0.030
labane;1;0.030
levitatud;1;0.030
pahatahtlik;1;0.030
tõepärane;1;0.030
ropp;1;0.030
küps;1;0.030
sobimatu;1;0.030
juhendatav;1;0.030
treenitav;1;0.030
mitteasjakohane;1;0.030
nilbe;1;0.030
usalduslik;1;0.030
kunagine;1;0.030
vägivaldne;1;0.030
paisunud;1;0.030
teenitud;1;0.030
kuueteistaastane;1;0.030
digitaalne;1;0.030
laisk;1;0.030
noorsootööalane;1;0.030
vajadusepõhine;1;0.030
kooliealine;1;0.030
päiksepaisteline;1;0.030
põhikooliealine;1;0.030
gümnaasiumiealine;1;0.030
maitseline;1;0.030
kõnetav;1;0.030
tulihingeline;1;0.030
sisukas;1;0.030
üle-eestiline;1;0.030
vastutustundlik;1;0.030
eestiline;1;0.030
aukas;1;0.030
faktipõhine;1;0.030
keskkonnasõbralik;1;0.030
vabatav;1;0.030
hägune;1;0.030
ülikasulik;1;0.030
ebavajalik;1;0.030
suuremahuline;1;0.030
projektipõhine;1;0.030
challenne;1;0.030
õpitav;1;0.030
oodatav;1;0.030
kahe-kolmepäevane;1;0.030
kirjalik;1;0.030
neljakuuline;1;0.030
kinnisvaraline;1;0.030
tehingupõhine;1;0.030
soovituspõhinev;1;0.030
ülejärgmine;1;0.030
stressirohke;1;0.030
palkav;1;0.030
sassis;1;0.030
kunstipärane;1;0.030
lahkeline;1;0.030
seekordne;1;0.030
kommunikatiivne;1;0.030
hukkunud;1;0.030
esteetiline;1;0.030
pai;1;0.030
esoteeriline;1;0.030
päritav;1;0.030
igavikuline;1;0.030
kannatav;1;0.030
liigisäilituslik;1;0.030
teeäärne;1;0.030
kontseptuaalne;1;0.030
tänuväärne;1;0.030
kognitiivne;1;0.030
suhkruhaige;1;0.030
posttraumaatiline;1;0.030
postramaatiline;1;0.030
postrimaatiline;1;0.030
narkootiline;1;0.030
hundiline;1;0.030
hoburaske;1;0.030
keskkondlik;1;0.030
inimkartlik;1;0.030
käitumuslik;1;0.030
suuteline;1;0.030
juhtemane;1;0.030
eksootiline;1;0.030
pöörane;1;0.030
sümpaatne;1;0.030
ühepoolne;1;0.030
hämmastav;1;0.030
lumine;1;0.030
kolmejalgne;1;0.030
truu;1;0.030
nokaamne;1;0.030
hämar;1;0.030
väeti;1;0.030
hävitatud;1;0.030
agressiivne;1;0.030
armuline;1;0.030
mõjutatav;1;0.030
kiiduväärne;1;0.030
pikaaegne;1;0.030
oimetu;1;0.030
peresidene;1;0.030
riivatu;1;0.030
ohvrikeskne;1;0.030
põhjamaine;1;0.030
küsitletud;1;0.030
haavatud;1;0.030
traagiline;1;0.030
lasterikas;1;0.030
tuletamata;1;0.030
surematu;1;0.030
ebaõnnestunud;1;0.030
maakondlik;1;0.030
kolmekordne;1;0.030
paljulapseline;1;0.030
algatatud;1;0.030
krinline;1;0.030
silmakirjalik;1;0.030
õilis;1;0.030
koolieelne;1;0.030
suunaline;1;0.030
pedagoogiline;1;0.030
algatuslik;1;0.030
subjektiivne;1;0.030
koolisisene;1;0.030
vabariiklik;1;0.030
motolaadne;1;0.030
välimine;1;0.030
ajuvaba;1;0.030
kurnav;1;0.030
katastroofiline;1;0.030
discribsenine;1;0.030
tunnetuslik;1;0.030
vastupidav;1;0.030
leplik;1;0.030
pankadepoolne;1;0.030
kogutud;1;0.030
võrreldav;1;0.030
eristuv;1;0.030
poliitkorrektne;1;0.030
eurone;1;0.030
kolitav;1;0.030
huviline;1;0.030
kolmapäevane;1;0.030
ehituslik;1;0.030
seksikas;1;0.030
ostetav;1;0.030
lamp;1;0.030
süvenemata;1;0.030
vanemapoolne;1;0.030
sööv;1;0.030
plahvatuslik;1;0.030
turbulentne;1;0.030
soosiv;1;0.030
loodetav;1;0.030
asjatundlik;1;0.030
müüjapoolne;1;0.030
kütnud;1;0.030
vananenud;1;0.030
kontrollitud;1;0.030
harjumuspärane;1;0.030
lojaalne;1;0.030
supermugav;1;0.030
reguleeritav;1;0.030
märkimisväärne;1;0.030
asuv;1;0.030
hüsteeriline;1;0.030
numbriline;1;0.030
panustav;1;0.030
eesmärgiteadlik;1;0.030
ettevõtteülene;1;0.030
viiepalline;1;0.030
inglisekeelne;1;0.030
õpitud;1;0.030
jõhker;1;0.030
hakkaja;1;0.030
satunud;1;0.030
siugne;1;0.030
kahenädalane;1;0.030
kolmenädalane;1;0.030
erikummaline;1;0.030
suheldav;1;0.030
tapetud;1;0.030
osav;1;0.030
jahe;1;0.030
eelistatud;1;0.030
hõivatud;1;0.030
korraldatav;1;0.030
röökiv;1;0.030
samaväärne;1;0.030
muudetud;1;0.030
kuulunud;1;0.030
delikaatne;1;0.030
rõõmustav;1;0.030
sõge;1;0.030
hinnanguline;1;0.030
aktsepteeritav;1;0.030
vastuvõetamatu;1;0.030
vastuvõetav;1;0.030
parempoolne;1;0.030
korjav;1;0.030
maitsestav;1;0.030
filigraanne;1;0.030
muljetavaldav;1;0.030
pooltühi;1;0.030
sopane;1;0.030
samblane;1;0.030
täiendav;1;0.030
mustanahaline;1;0.030
rohke;1;0.030
kolmekohaline;1;0.030
plenderdatud;1;0.030
kaheldav;1;0.030
ülimürgine;1;0.030
biokeemiline;1;0.030
aiaäärne;1;0.030
peotäis;1;0.030
sajaaastane;1;0.030
mineraalne;1;0.030
toitainerikas;1;0.030
üliaktiivne;1;0.030
nigel;1;0.030
pakendatud;1;0.030
keedetud;1;0.030
maandav;1;0.030
krapsakas;1;0.030
omastatav;1;0.030
võrreldamatu;1;0.030
küpsetatud;1;0.030
oranž;1;0.030
analüüsitud;1;0.030
ülivõimas;1;0.030
kulinaarne;1;0.030
ühekülgne;1;0.030
vajatav;1;0.030
dramaatiline;1;0.030
äratav;1;0.030
parandamatu;1;0.030
toitainevaene;1;0.030
hapnikurikas;1;0.030
valgustav;1;0.030
lisanditemilline;1;0.030
tagune;1;0.030
moodustunud;1;0.030
kahtlane;1;0.030
konkurentsivõimeline;1;0.030
allutatud;1;0.030
ebaproportsionaalne;1;0.030
alusetu;1;0.030
lapik;1;0.030
tuginev;1;0.030
ebarealistlik;1;0.030
tasakaaluline;1;0.030
lubatav;1;0.030
antav;1;0.030
terviklik;1;0.030
pargitud;1;0.030
märtsikuine;1;0.030
fanaatiline;1;0.030
mõtteline;1;0.030
kuueaastane;1;0.030
unikaalne;1;0.030
kivine;1;0.030
kuupäevaline;1;0.030
lõputu;1;0.030
lähtuv;1;0.030
laadne;1;0.030
isiksuslik;1;0.030
laulev;1;0.030
voolav;1;0.030
veevale;1;0.030
sitke;1;0.030
lihtsustatud;1;0.030
eneseküllane;1;0.030
oohäälik;1;0.030
mittesobiv;1;0.030
keelne;1;0.030
läbitud;1;0.030
eestlaslik;1;0.030
horisontaalne;1;0.030
ammendav;1;0.030
sõnaline;1;0.030
moraalne;1;0.030
isepäine;1;0.030
valguv;1;0.030
kirev;1;0.030
hinnatundlik;1;0.030
vakantne;1;0.030
broneeritud;1;0.030
tõsiseltvõetav;1;0.030
neljane;1;0.030
linnapoolne;1;0.030
neljarealine;1;0.030
