episode_id,gender,minutid,sõnaliik,feature,raw_count,freq_per_60_min
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,üks,28,42.97261348521537
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,iga,9,13.812625763104942
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,teine,13,19.95157054670714
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,selline,34,52.18103066061867
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,milline,5,7.673680979502745
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,miski,12,18.41683435080659
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,palju,2,3.069472391801098
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,mingi,20,30.69472391801098
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,keegi,6,9.208417175403294
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,muu,8,12.277889567204392
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,mingisugune,6,9.208417175403294
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,niisugune,5,7.673680979502745
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,igaüks,1,1.534736195900549
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,seesama,1,1.534736195900549
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,iseenese,2,3.069472391801098
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,sama,5,7.673680979502745
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,mõlema,1,1.534736195900549
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,mitu,1,1.534736195900549
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,mina,196,245.2682621617394
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,üks,26,32.53558579696543
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,mis,86,107.61770686688565
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,iseenese,2,2.502737368997341
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,see,284,355.3887063976224
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,selline,95,118.88002502737368
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,kes,25,31.284217112466756
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,sina,76,95.10402002189893
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,niisugune,8,10.010949475989364
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,teine,21,26.278742374472078
